config,app,input,threads,run,time_s,status
clang-chonk,cc,kron22,112,86,0.00925,ok
clang-plain,cc,kron22,112,87,0.00873,ok
clang-plainje,cc,kron22,112,87,0.00920,ok
clang-chonk,cc,kron22,112,87,0.00992,ok
clang-plain,cc,kron22,112,88,0.00876,ok
clang-plainje,cc,kron22,112,88,0.00920,ok
clang-chonk,cc,kron22,112,88,0.00928,ok
clang-plain,cc,kron22,112,89,0.00916,ok
clang-plainje,cc,kron22,112,89,0.00909,ok
clang-chonk,cc,kron22,112,89,0.00861,ok
clang-plain,cc,kron22,112,90,0.00882,ok
clang-plainje,cc,kron22,112,90,0.00903,ok
clang-chonk,cc,kron22,112,90,0.00924,ok
clang-plain,cc,kron22,112,91,0.00908,ok
clang-plainje,cc,kron22,112,91,0.00880,ok
clang-chonk,cc,kron22,112,91,0.00917,ok
clang-plain,cc,kron22,112,92,0.00894,ok
clang-plainje,cc,kron22,112,92,0.00898,ok
clang-chonk,cc,kron22,112,92,0.00875,ok
clang-plain,cc,kron22,112,93,0.00907,ok
clang-plainje,cc,kron22,112,93,0.00885,ok
clang-chonk,cc,kron22,112,93,0.00897,ok
clang-plain,cc,kron22,112,94,0.00882,ok
clang-plainje,cc,kron22,112,94,0.00872,ok
clang-chonk,cc,kron22,112,94,0.00964,ok
clang-plain,cc,kron22,112,95,0.00879,ok
clang-plainje,cc,kron22,112,95,0.00865,ok
clang-chonk,cc,kron22,112,95,0.00899,ok
clang-plain,cc,kron22,112,96,0.00884,ok
clang-plainje,cc,kron22,112,96,0.00882,ok
clang-chonk,cc,kron22,112,96,0.00915,ok
clang-plain,cc,kron22,112,97,0.00888,ok
clang-plainje,cc,kron22,112,97,0.00877,ok
clang-chonk,cc,kron22,112,97,0.00901,ok
clang-plain,cc,kron22,112,98,0.00884,ok
clang-plainje,cc,kron22,112,98,0.00896,ok
clang-chonk,cc,kron22,112,98,0.00908,ok
clang-plain,cc,kron22,112,99,0.00902,ok
clang-plainje,cc,kron22,112,99,0.00880,ok
clang-chonk,cc,kron22,112,99,0.00916,ok
clang-plain,cc,kron22,112,100,0.00879,ok
clang-plainje,cc,kron22,112,100,0.00893,ok
clang-chonk,cc,kron22,112,100,0.01050,ok
